"daily_curr_date","daily_curr_name","daily_curr_rate"
"2025-10-23","PLN","1.958793"
"2025-10-23","RUB","0.087426"
"2025-10-23","USD","7.124799"
"2025-10-23","RMB","1"
"2025-10-24","CNY","1"
"2025-10-24","CZK","0.339787"
"2025-10-24","EUR","8.267453"
"2025-10-24","GBP","9.486799"
"2025-10-24","HKD","0.91649"
"2025-10-24","JPY","0.046629"
"2025-10-24","PLN","1.955588"
"2025-10-24","RUB","0.087638"
"2025-10-24","USD","7.122179"
"2025-10-24","RMB","1"
"2025-10-25","CNY","1"
"2025-10-25","CZK","0.340465"
"2025-10-25","EUR","8.278645"
"2025-10-25","GBP","9.467841"
"2025-10-25","HKD","0.916546"
"2025-10-25","JPY","0.046595"
"2025-10-25","PLN","1.949356"
"2025-10-25","RUB","0.089251"
"2025-10-25","USD","7.121282"
"2025-10-25","RMB","1"
"2025-10-26","CNY","1"
"2025-10-26","CZK","0.34044"
"2025-10-26","EUR","8.279359"
"2025-10-26","GBP","9.479455"
"2025-10-26","HKD","0.916582"
"2025-10-26","JPY","0.046606"
"2025-10-26","PLN","1.950642"
"2025-10-26","RUB","0.089211"
"2025-10-26","USD","7.121731"
"2025-10-26","RMB","1"
"2025-10-27","CNY","1"
"2025-10-27","CZK","0.340495"
"2025-10-27","EUR","8.268195"
"2025-10-27","GBP","9.514441"
"2025-10-27","HKD","0.916556"
"2025-10-27","JPY","0.046743"
"2025-10-27","PLN","1.952132"
"2025-10-27","RUB","0.089137"
"2025-10-27","USD","7.121639"
"2025-10-27","RMB","1"
"2025-10-28","CNY","1"
"2025-10-28","CZK","0.340226"
"2025-10-28","EUR","8.276529"
"2025-10-28","GBP","9.478479"
"2025-10-28","HKD","0.915433"
"2025-10-28","JPY","0.046465"
"2025-10-28","PLN","1.953529"
"2025-10-28","RUB","0.089693"
"2025-10-28","USD","7.110375"
"2025-10-28","RMB","1"
"2025-10-29","CNY","1"
"2025-10-29","CZK","0.340324"
"2025-10-29","EUR","8.278446"
"2025-10-29","GBP","9.426392"
"2025-10-29","HKD","0.913781"
"2025-10-29","JPY","0.04671"
"2025-10-29","PLN","1.956448"
"2025-10-29","RUB","0.089242"
"2025-10-29","USD","7.099342"
"2025-10-29","RMB","1"
"2025-10-11","RMB","1"
"2025-10-11","CNY","1"
"2025-10-11","CZK","0"
"2025-10-11","EUR","8.265"
"2025-10-11","GBP","9.5041"
"2025-10-11","HKD","0.9155"
"2025-10-11","JPY","0.047027"
"2025-10-11","RUB","0.0842"
"2025-10-11","USD","7.1254"
"2025-10-12","CZK","0"
"2025-10-12","EUR","8.265"
"2025-10-12","GBP","9.5041"
"2025-10-12","HKD","0.9155"
"2025-10-12","JPY","0.047027"
"2025-10-12","RUB","0.0842"
"2025-10-12","USD","7.1254"
"2025-10-12","RMB","1"
"2025-10-12","CNY","1"
"2025-10-13","RMB","1"
"2025-10-13","CNY","1"
"2025-10-13","CZK","0"
"2025-10-13","EUR","8.2239"
"2025-10-13","GBP","9.4741"
"2025-10-13","HKD","0.9148"
"2025-10-13","JPY","0.046646"
"2025-10-13","RUB","0.0853"
"2025-10-13","USD","7.1179"
"2025-10-14","RMB","1"
"2025-10-14","CNY","1"
"2025-10-14","CZK","0"
"2025-10-14","EUR","8.2538"
"2025-10-14","GBP","9.4721"
"2025-10-14","HKD","0.9165"
"2025-10-14","JPY","0.046844"
"2025-10-14","RUB","0.0863"
"2025-10-14","USD","7.1264"
"2025-10-15","RMB","1"
"2025-10-15","CNY","1"
"2025-10-15","CZK","0"
"2025-10-15","EUR","8.2616"
"2025-10-15","GBP","9.5097"
"2025-10-15","HKD","0.915"
"2025-10-15","JPY","0.046934"
"2025-10-15","RUB","0.0876"
"2025-10-15","USD","7.1142"
"2025-10-16","RMB","1"
"2025-10-16","CNY","1"
"2025-10-16","CZK","0"
"2025-10-16","EUR","8.2811"
"2025-10-16","GBP","9.5327"
"2025-10-16","HKD","0.9151"
"2025-10-16","JPY","0.047064"
"2025-10-16","RUB","0.0856"
"2025-10-16","USD","7.1124"
"2025-10-17","RMB","1"
"2025-10-17","CNY","1"
"2025-10-17","CZK","0"
"2025-10-17","EUR","8.2895"
"2025-10-17","GBP","9.5324"
"2025-10-17","HKD","0.9159"
"2025-10-17","JPY","0.047219"
"2025-10-17","RUB","0.0844"
"2025-10-17","USD","7.116"
"2025-10-18","CZK","0"
"2025-10-18","EUR","8.2775"
"2025-10-18","GBP","9.5407"
"2025-10-18","HKD","0.9162"
"2025-10-18","JPY","0.047144"
"2025-10-18","RUB","0.0845"
"2025-10-18","USD","7.1179"
"2025-10-18","RMB","1"
"2025-10-18","CNY","1"
"2025-10-19","RMB","1"
"2025-10-19","CNY","1"
"2025-10-19","CZK","0"
"2025-10-19","EUR","8.2775"
"2025-10-19","GBP","9.5407"
"2025-10-19","HKD","0.9162"
"2025-10-19","JPY","0.047144"
"2025-10-19","RUB","0.0845"
"2025-10-19","USD","7.1179"
"2025-10-20","RMB","1"
"2025-10-20","CNY","1"
"2025-10-20","CZK","0"
"2025-10-20","EUR","8.2704"
"2025-10-20","GBP","9.5244"
"2025-10-20","HKD","0.9149"
"2025-10-20","JPY","0.047099"
"2025-10-20","RUB","0.0847"
"2025-10-20","USD","7.1077"
"2025-10-21","RMB","1"
"2025-10-21","CNY","1"
"2025-10-21","CZK","0"
"2025-10-21","EUR","8.2441"
"2025-10-21","GBP","9.505"
"2025-10-21","HKD","0.9149"
"2025-10-21","JPY","0.046743"
"2025-10-21","RUB","0.0843"
"2025-10-21","USD","7.1101"
"2025-10-22","RMB","1"
"2025-10-22","CNY","1"
"2025-10-22","CZK","0"
"2025-10-22","EUR","8.2482"
"2025-10-22","GBP","9.4978"
"2025-10-22","HKD","0.9154"
"2025-10-22","JPY","0.046761"
"2025-10-22","RUB","0.0842"
"2025-10-22","USD","7.1143"
"2025-10-30","CNY","1"
"2025-10-30","CZK","0.339539"
"2025-10-30","EUR","8.271585"
"2025-10-30","GBP","9.39309"
"2025-10-30","HKD","0.91359"
"2025-10-30","JPY","0.046698"
"2025-10-30","PLN","1.951219"
"2025-10-30","RUB","0.088963"
"2025-10-30","USD","7.099216"
"2025-10-30","RMB","1"
"2025-10-31","CNY","1"
"2025-10-31","CZK","0.337905"
"2025-10-31","EUR","8.226786"
"2025-10-31","GBP","9.3562"
"2025-10-31","HKD","0.91521"
"2025-10-31","JPY","0.04607"
"2025-10-31","PLN","1.937736"
"2025-10-31","RUB","0.089037"
"2025-10-31","USD","7.110296"
"2025-10-31","RMB","1"
"2025-11-01","CNY","1"
"2025-11-01","CZK","0.337065"
"2025-11-01","EUR","8.204986"
"2025-11-01","GBP","9.337652"
"2025-11-01","HKD","0.91578"
"2025-11-01","JPY","0.046213"
"2025-11-01","PLN","1.926859"
"2025-11-01","RUB","0.087953"
"2025-11-01","USD","7.116487"
"2025-11-01","RMB","1"
"2025-11-02","CNY","1"
"2025-11-02","CZK","0.337057"
"2025-11-02","EUR","8.241332"
"2025-11-02","GBP","9.355303"
"2025-11-02","HKD","0.915179"
"2025-11-02","JPY","0.046179"
"2025-11-02","PLN","1.92909"
"2025-11-02","RUB","0.087969"
"2025-11-02","USD","7.113493"
"2025-11-02","RMB","1"
"2025-11-03","CNY","1"
"2025-11-03","CZK","0.337143"
"2025-11-03","EUR","8.209373"
"2025-11-03","GBP","9.354894"
"2025-11-03","HKD","0.915361"
"2025-11-03","JPY","0.04619"
"2025-11-03","PLN","1.928559"
"2025-11-03","RUB","0.087966"
"2025-11-03","USD","7.113444"
"2025-11-03","RMB","1"
"2025-11-04","CNY","1"
"2025-11-04","CZK","0.337123"
"2025-11-04","EUR","8.203318"
"2025-11-04","GBP","9.350793"
"2025-11-04","HKD","0.916147"
"2025-11-04","JPY","0.04623"
"2025-11-04","PLN","1.927987"
"2025-11-04","RUB","0.088231"
"2025-11-04","USD","7.121873"
"2025-11-04","RMB","1"
"2025-11-05","CNY","1"
"2025-11-05","CZK","0.335527"
"2025-11-05","EUR","8.18527"
"2025-11-05","GBP","9.305904"
"2025-11-05","HKD","0.917033"
"2025-11-05","JPY","0.046452"
"2025-11-05","PLN","1.92217"
"2025-11-05","RUB","0.08818"
"2025-11-05","USD","7.129451"
"2025-11-05","RMB","1"
"2025-11-28","RMB","1"
"2025-11-28","RUB","0.0898"
"2025-11-28","HKD","0.9108"
"2025-11-28","EUR","8.204"
"2025-11-28","USD","7.0836"
"2025-11-28","GBP","9.3534"
"2025-11-28","JPY","0.04529"
"2025-11-28","PLN","1.9396"
"2025-11-28","CNY","1"
"2025-11-28","CZK","0.3393"
"2025-11-06","CNY","1"
"2025-11-06","CZK","0"
"2025-11-06","EUR","8.1862"
"2025-11-06","GBP","9.2994"
"2025-11-06","RMB","1"
"2025-11-06","USD","7.1087"
"2025-11-06","RUB","0.0843"
"2025-11-06","JPY","0.046319"
"2025-11-06","HKD","0.914"
"2025-11-07","RMB","1"
"2025-11-07","CNY","1"
"2025-11-07","EUR","8.2185"
"2025-11-07","GBP","9.337"
"2025-11-07","HKD","0.9141"
"2025-11-07","JPY","0.046326"
"2025-11-07","RUB","0.0846"
"2025-11-07","USD","7.1118"
"2025-11-07","CZK","0"
"2025-11-08","RMB","1"
"2025-11-08","CNY","1"
"2025-11-08","CZK","0"
"2025-11-08","EUR","8.213"
"2025-11-08","USD","7.142857"
"2025-11-08","HKD","0.9142"
"2025-11-08","JPY","0.046327"
"2025-11-08","RUB","0.087566"
"2025-11-08","GBP","9.3507"
"2025-11-09","RMB","1"
"2025-11-09","CNY","1"
"2025-11-09","CZK","0"
"2025-11-09","EUR","8.213"
"2025-11-09","USD","7.142857"
"2025-11-09","HKD","0.9142"
"2025-11-09","JPY","0.046327"
"2025-11-09","RUB","0.087566"
"2025-11-09","GBP","9.3507"
"2025-11-10","RMB","1"
"2025-11-10","CNY","1"
"2025-11-10","CZK","0"
"2025-11-10","EUR","8.1952"
"2025-11-10","USD","7.1077"
"2025-11-10","HKD","0.9141"
"2025-11-10","JPY","0.046042"
"2025-11-10","RUB","0.0843"
"2025-11-10","GBP","9.3344"
"2025-11-11","RMB","1"
"2025-11-11","CNY","1"
"2025-11-11","CZK","0"
"2025-11-11","EUR","8.2224"
"2025-11-11","USD","7.1048"
"2025-11-11","HKD","0.914"
"2025-11-11","JPY","0.046038"
"2025-11-11","RUB","0.0845"
"2025-11-11","GBP","9.3441"
"2025-11-12","RMB","1"
"2025-11-12","CNY","1"
"2025-11-12","CZK","0"
"2025-11-12","EUR","8.2133"
"2025-11-12","USD","7.0993"
"2025-11-12","HKD","0.9135"
"2025-11-12","JPY","0.045771"
"2025-11-12","RUB","0.0842"
"2025-11-12","GBP","9.3043"
"2025-11-13","GBP","9.3311"
"2025-11-13","HKD","0.9114"
"2025-11-13","JPY","0.045841"
"2025-11-13","RUB","0.0845"
"2025-11-13","EUR","8.2296"
"2025-11-13","RMB","1"
"2025-11-13","CNY","1"
"2025-11-13","CZK","0"
"2025-11-13","USD","7.0836"
"2025-11-14","EUR","8.2104"
"2025-11-14","GBP","9.2919"
"2025-11-14","HKD","0.9115"
"2025-11-14","JPY","0.045761"
"2025-11-14","CZK","0"
"2025-11-14","USD","7.086"
"2025-11-14","RMB","1"
"2025-11-14","CNY","1"
"2025-11-14","RUB","0.0844"
"2025-11-15","CZK","0"
"2025-11-15","EUR","8.2252"
"2025-11-15","GBP","9.3258"
"2025-11-15","HKD","0.912"
"2025-11-15","CNY","1"
"2025-11-15","RUB","0.0845"
"2025-11-15","USD","7.0909"
"2025-11-15","RMB","1"
"2025-11-15","JPY","0.045775"
"2025-11-16","RMB","1"
"2025-11-16","CNY","1"
"2025-11-16","CZK","0"
"2025-11-16","EUR","8.2252"
"2025-11-16","USD","7.0909"
"2025-11-16","HKD","0.912"
"2025-11-16","JPY","0.045775"
"2025-11-16","RUB","0.0845"
"2025-11-16","GBP","9.3258"
"2025-11-17","RMB","1"
"2025-11-17","CNY","1"
"2025-11-17","CZK","0"
"2025-11-17","EUR","8.2113"
"2025-11-17","USD","7.0958"
"2025-11-17","HKD","0.9126"
"2025-11-17","JPY","0.045606"
"2025-11-17","RUB","0.0842"
"2025-11-17","GBP","9.3287"
"2025-11-18","RMB","1"
"2025-11-18","CNY","1"
"2025-11-18","CZK","0"
"2025-11-18","EUR","8.211"
"2025-11-18","USD","7.0949"
"2025-11-18","HKD","0.9113"
"2025-11-18","JPY","0.045634"
"2025-11-18","RUB","0.0844"
"2025-11-18","GBP","9.3163"
"2025-11-19","RMB","1"
"2025-11-19","CNY","1"
"2025-11-19","CZK","0"
"2025-11-19","EUR","8.184"
"2025-11-19","USD","7.0991"
"2025-11-19","HKD","0.9113"
"2025-11-19","JPY","0.045252"
"2025-11-19","RUB","0.0848"
"2025-11-19","GBP","9.2678"
"2025-11-20","RMB","1"
"2025-11-20","CNY","1"
"2025-11-20","CZK","0"
"2025-11-20","EUR","8.1668"
"2025-11-20","USD","7.1004"
"2025-11-20","HKD","0.9119"
"2025-11-20","JPY","0.044878"
"2025-11-20","RUB","0.0853"
"2025-11-20","GBP","9.2759"
"2025-11-21","RMB","1"
"2025-11-21","CNY","1"
"2025-11-21","CZK","0"
"2025-11-21","EUR","8.1468"
"2025-11-21","USD","7.0971"
"2025-11-21","HKD","0.9113"
"2025-11-21","JPY","0.045264"
"2025-11-21","RUB","0.0863"
"2025-11-21","GBP","9.2674"
"2025-11-22","CZK","0"
"2025-11-22","EUR","8.1559"
"2025-11-22","GBP","9.2807"
"2025-11-22","HKD","0.9116"
"2025-11-22","CNY","1"
"2025-11-22","RUB","0.0864"
"2025-11-22","USD","7.097"
"2025-11-22","RMB","1"
"2025-11-22","JPY","0.045272"
"2025-11-23","CZK","0"
"2025-11-23","EUR","8.1564"
"2025-11-23","GBP","9.2772"
"2025-11-23","HKD","0.9117"
"2025-11-23","CNY","1"
"2025-11-23","RUB","0.0864"
"2025-11-23","USD","7.097"
"2025-11-23","RMB","1"
"2025-11-23","JPY","0.045277"
"2025-11-24","CZK","0"
"2025-11-24","EUR","8.1582"
"2025-11-24","GBP","9.2675"
"2025-11-24","HKD","0.9108"
"2025-11-24","CNY","1"
"2025-11-24","RUB","0.087"
"2025-11-24","USD","7.0896"
"2025-11-24","RMB","1"
"2025-11-24","JPY","0.045129"
"2025-11-25","RMB","1"
"2025-11-25","CNY","1"
"2025-11-25","CZK","0"
"2025-11-25","EUR","8.166"
"2025-11-25","USD","7.0728"
"2025-11-25","HKD","0.9092"
"2025-11-25","JPY","0.045205"
"2025-11-25","RUB","0.0864"
"2025-11-25","GBP","9.3056"
"2025-11-26","RMB","1"
"2025-11-26","CNY","1"
"2025-11-26","CZK","0"
"2025-11-26","EUR","8.1702"
"2025-11-26","USD","7.064"
"2025-11-26","HKD","0.908"
"2025-11-26","JPY","0.045034"
"2025-11-26","RUB","0.0867"
"2025-11-26","GBP","9.3277"
"2025-11-27","RMB","1"
"2025-11-27","CNY","1"
"2025-11-27","CZK","0"
"2025-11-27","EUR","8.1813"
"2025-11-27","USD","7.0682"
"2025-11-27","HKD","0.9082"
"2025-11-27","JPY","0.045127"
"2025-11-27","RUB","0.0869"
"2025-11-27","GBP","9.3462"
"2025-11-29","RMB","1"
"2025-11-29","CZK","0.3396"
"2025-11-29","CNY","1"
"2025-11-29","PLN","1.9426"
"2025-11-29","JPY","0.04533"
"2025-11-29","GBP","9.3753"
"2025-11-29","USD","7.0868"
"2025-11-29","EUR","8.2142"
"2025-11-29","HKD","0.9111"
"2025-11-29","RUB","0.0901"
"2025-11-30","RMB","1"
"2025-11-30","CZK","0.3397"
"2025-11-30","CNY","1"
"2025-11-30","PLN","1.9375"
"2025-11-30","JPY","0.04533"
"2025-11-30","GBP","9.3709"
"2025-11-30","USD","7.0832"
"2025-11-30","EUR","8.2076"
"2025-11-30","HKD","0.91"
"2025-11-30","RUB","0.0908"
"2025-12-01","RMB","1"
"2025-12-01","CZK","0.3397"
"2025-12-01","CNY","1"
"2025-12-01","PLN","1.9384"
"2025-12-01","JPY","0.04535"
"2025-12-01","GBP","9.3724"
"2025-12-01","USD","7.0862"
"2025-12-01","EUR","8.2087"
"2025-12-01","HKD","0.9106"
"2025-12-01","RUB","0.0908"
"2025-12-02","RMB","1"
"2025-12-02","RUB","0.0908"
"2025-12-02","HKD","0.9094"
"2025-12-02","EUR","8.2114"
"2025-12-02","USD","7.0805"
"2025-12-02","GBP","9.3725"
"2025-12-02","JPY","0.04533"
"2025-12-02","PLN","1.9381"
"2025-12-02","CNY","1"
"2025-12-02","CZK","0.3397"
"2025-12-03","RMB","1"
"2025-12-03","GBP","9.3589"
"2025-12-03","JPY","0.04553"
"2025-12-03","PLN","1.9446"
"2025-12-03","CNY","1"
"2025-12-03","CZK","0.3397"
"2025-12-03","RUB","0.0913"
"2025-12-03","HKD","0.9089"
"2025-12-03","EUR","8.2192"
"2025-12-03","USD","7.0786"
"2025-12-04","RMB","1"
"2025-12-04","JPY","0.04541"
"2025-12-04","PLN","1.9415"
"2025-12-04","CNY","1"
"2025-12-04","CZK","0.3397"
"2025-12-04","RUB","0.091"
"2025-12-04","HKD","0.9091"
"2025-12-04","EUR","8.2205"
"2025-12-04","USD","7.0781"
"2025-12-04","GBP","9.3472"
"2025-12-05","RMB","1"
"2025-12-05","EUR","8.2413"
"2025-12-05","USD","7.0723"
"2025-12-05","GBP","9.4078"
"2025-12-05","JPY","0.04549"
"2025-12-05","PLN","1.9514"
"2025-12-05","CNY","1"
"2025-12-05","CZK","0.3409"
"2025-12-05","RUB","0.0913"
"2025-12-05","HKD","0.9086"
"2025-12-06","RMB","1"
"2025-12-06","CZK","0.3418"
"2025-12-06","RUB","0.0914"
"2025-12-06","HKD","0.9095"
"2025-12-06","EUR","8.2475"
"2025-12-06","USD","7.0786"
"2025-12-06","GBP","9.4369"
"2025-12-06","JPY","0.04563"
"2025-12-06","PLN","1.9497"
"2025-12-06","CNY","1"
"2025-12-07","RMB","1"
"2025-12-07","CZK","0.3405"
"2025-12-07","RUB","0.0922"
"2025-12-07","HKD","0.9094"
"2025-12-07","EUR","8.2425"
"2025-12-07","USD","7.0794"
"2025-12-07","GBP","9.4379"
"2025-12-07","JPY","0.04561"
"2025-12-07","PLN","1.9489"
"2025-12-07","CNY","1"
"2025-12-08","RMB","1"
"2025-12-08","CZK","0.3405"
"2025-12-08","RUB","0.0922"
"2025-12-08","HKD","0.9099"
"2025-12-08","EUR","8.2454"
"2025-12-08","USD","7.0819"
"2025-12-08","GBP","9.4421"
"2025-12-08","JPY","0.04563"
"2025-12-08","PLN","1.9498"
"2025-12-08","CNY","1"
"2025-12-09","RMB","1"
"2025-12-09","CZK","0.3405"
"2025-12-09","RUB","0.0922"
"2025-12-09","HKD","0.9091"
"2025-12-09","EUR","8.2388"
"2025-12-09","USD","7.0785"
"2025-12-09","GBP","9.4315"
"2025-12-09","JPY","0.04558"
"2025-12-09","PLN","1.9486"
"2025-12-09","CNY","1"
"2025-12-10","RMB","1"
"2025-12-10","GBP","9.4268"
"2025-12-10","USD","7.0779"
"2025-12-10","EUR","8.239"
"2025-12-10","HKD","0.9097"
"2025-12-10","RUB","0.0925"
"2025-12-10","CZK","0.3405"
"2025-12-10","CNY","1"
"2025-12-10","PLN","1.9462"
"2025-12-10","JPY","0.04544"
"2025-12-11","RMB","1"
"2025-12-11","JPY","0.04519"
"2025-12-11","GBP","9.4144"
"2025-12-11","USD","7.0724"
"2025-12-11","EUR","8.2267"
"2025-12-11","HKD","0.9089"
"2025-12-11","RUB","0.0922"
"2025-12-11","CZK","0.3393"
"2025-12-11","CNY","1"
"2025-12-11","PLN","1.9455"
"2025-12-12","RMB","1"
"2025-12-12","PLN","1.9523"
"2025-12-12","JPY","0.04523"
"2025-12-12","GBP","9.4371"
"2025-12-12","USD","7.073"
"2025-12-12","EUR","8.2484"
"2025-12-12","HKD","0.9091"
"2025-12-12","RUB","0.0915"
"2025-12-12","CZK","0.3387"
"2025-12-12","CNY","1"
"2025-12-13","RMB","1"
"2025-12-13","RUB","0.0901"
"2025-12-13","HKD","0.9081"
"2025-12-13","EUR","8.2831"
"2025-12-13","USD","7.0662"
"2025-12-13","GBP","9.4577"
"2025-12-13","JPY","0.04541"
"2025-12-13","PLN","1.9611"
"2025-12-13","CNY","1"
"2025-12-13","CZK","0.3408"
"2025-12-14","RMB","1"
"2025-12-14","RUB","0.0884"
"2025-12-14","HKD","0.9075"
"2025-12-14","EUR","8.288"
"2025-12-14","USD","7.0643"
"2025-12-14","GBP","9.4434"
"2025-12-14","JPY","0.04531"
"2025-12-14","PLN","1.9642"
"2025-12-14","CNY","1"
"2025-12-14","CZK","0.3423"
"2025-12-15","RMB","1"
"2025-12-15","RUB","0.0884"
"2025-12-15","HKD","0.9081"
"2025-12-15","EUR","8.2915"
"2025-12-15","USD","7.0674"
"2025-12-15","GBP","9.4479"
"2025-12-15","JPY","0.04533"
"2025-12-15","PLN","1.9641"
"2025-12-15","CNY","1"
"2025-12-15","CZK","0.3423"
"2025-12-16","RMB","1"
"2025-12-16","USD","7.0624"
"2025-12-16","GBP","9.44"
"2025-12-16","JPY","0.04532"
"2025-12-16","PLN","1.9628"
"2025-12-16","CNY","1"
"2025-12-16","CZK","0.3423"
"2025-12-16","RUB","0.0884"
"2025-12-16","HKD","0.9071"
"2025-12-16","EUR","8.2879"
"2025-12-17","RMB","1"
"2025-12-17","JPY","0.04546"
"2025-12-17","PLN","1.9653"
"2025-12-17","CNY","1"
"2025-12-17","CZK","0.341"
"2025-12-17","RUB","0.0882"
"2025-12-17","HKD","0.9068"
"2025-12-17","EUR","8.2882"
"2025-12-17","USD","7.0565"
"2025-12-17","GBP","9.4377"
"2025-12-18","RMB","1"
"2025-12-18","EUR","8.2813"
"2025-12-18","HKD","0.9059"
"2025-12-18","RUB","0.0887"
"2025-12-18","CZK","0.3405"
"2025-12-18","CNY","1"
"2025-12-18","PLN","1.9657"
"2025-12-18","JPY","0.04551"
"2025-12-18","GBP","9.4488"
"2025-12-18","USD","7.0487"
"2025-12-19","RMB","1"
"2025-12-19","JPY","0.04535"
"2025-12-19","PLN","1.9641"
"2025-12-19","CNY","1"
"2025-12-19","CZK","0.3407"
"2025-12-19","RUB","0.089"
"2025-12-19","HKD","0.9065"
"2025-12-19","EUR","8.2743"
"2025-12-19","USD","7.0522"
"2025-12-19","GBP","9.4247"
"2025-12-20","RMB","1"
"2025-12-20","EUR","8.2668"
"2025-12-20","HKD","0.9063"
"2025-12-20","RUB","0.0876"
"2025-12-20","CZK","0.3393"
"2025-12-20","CNY","1"
"2025-12-20","PLN","1.9666"
"2025-12-20","JPY","0.0453"
"2025-12-20","GBP","9.4297"
"2025-12-20","USD","7.0509"
"2025-12-21","RMB","1"
"2025-12-21","CZK","0.3392"
"2025-12-21","RUB","0.0881"
"2025-12-21","HKD","0.9062"
"2025-12-21","EUR","8.2601"
"2025-12-21","USD","7.0511"
"2025-12-21","GBP","9.4301"
"2025-12-21","JPY","0.04485"
"2025-12-21","PLN","1.9632"
"2025-12-21","CNY","1"
"2025-12-22","RMB","1"
"2025-12-22","CZK","0.3392"
"2025-12-22","RUB","0.0881"
"2025-12-22","HKD","0.9067"
"2025-12-22","EUR","8.2629"
"2025-12-22","USD","7.0541"
"2025-12-22","GBP","9.4312"
"2025-12-22","JPY","0.0449"
"2025-12-22","PLN","1.964"
"2025-12-22","CNY","1"
"2025-12-23","RMB","1"
"2025-12-23","CZK","0.3392"
"2025-12-23","RUB","0.0881"
"2025-12-23","HKD","0.9056"
"2025-12-23","EUR","8.2549"
"2025-12-23","USD","7.0485"
"2025-12-23","GBP","9.4272"
"2025-12-23","JPY","0.04475"
"2025-12-23","PLN","1.9629"
"2025-12-23","CNY","1"
"2025-12-24","RMB","1"
"2025-12-24","GBP","9.4661"
"2025-12-24","USD","7.0465"
"2025-12-24","EUR","8.2749"
"2025-12-24","HKD","0.9057"
"2025-12-24","RUB","0.0875"
"2025-12-24","CZK","0.3391"
"2025-12-24","CNY","1"
"2025-12-24","PLN","1.9641"
"2025-12-24","JPY","0.04482"
"2025-12-25","RMB","1"
"2025-12-25","CNY","1"
"2025-12-25","PLN","1.9651"
"2025-12-25","JPY","0.04501"
"2025-12-25","GBP","9.496"
"2025-12-25","USD","7.0386"
"2025-12-25","EUR","8.2915"
"2025-12-25","HKD","0.905"
"2025-12-25","RUB","0.0892"
"2025-12-25","CZK","0.3405"
"2025-12-26","RMB","1"
"2025-12-26","CNY","1"
"2025-12-26","PLN","1.9639"
"2025-12-26","JPY","0.04503"
"2025-12-26","GBP","9.4856"
"2025-12-26","USD","7.0251"
"2025-12-26","EUR","8.2775"
"2025-12-26","HKD","0.9034"
"2025-12-26","RUB","0.0899"
"2025-12-26","CZK","0.3415"
"2025-12-27","RMB","1"
"2025-12-27","PLN","1.9607"
"2025-12-27","CNY","1"
"2025-12-27","CZK","0.3406"
"2025-12-27","RUB","0.0888"
"2025-12-27","HKD","0.9022"
"2025-12-27","EUR","8.2631"
"2025-12-27","USD","7.0158"
"2025-12-27","GBP","9.4714"
"2025-12-27","JPY","0.04498"
"2025-12-28","RMB","1"
"2025-12-28","PLN","1.9596"
"2025-12-28","CNY","1"
"2025-12-28","CZK","0.3401"
"2025-12-28","RUB","0.0897"
"2025-12-28","HKD","0.9026"
"2025-12-28","EUR","8.2594"
"2025-12-28","USD","7.0165"
"2025-12-28","GBP","9.4651"
"2025-12-28","JPY","0.04484"
"2025-12-29","RMB","1"
"2025-12-29","PLN","1.9614"
"2025-12-29","CNY","1"
"2025-12-29","CZK","0.3401"
"2025-12-29","RUB","0.0897"
"2025-12-29","HKD","0.9037"
"2025-12-29","EUR","8.2629"
"2025-12-29","USD","7.023"
"2025-12-29","GBP","9.4676"
"2025-12-29","JPY","0.04488"
"2025-12-30","RMB","1"
"2025-12-30","PLN","1.9594"
"2025-12-30","CNY","1"
"2025-12-30","CZK","0.3401"
"2025-12-30","RUB","0.0897"
"2025-12-30","HKD","0.9025"
"2025-12-30","EUR","8.2579"
"2025-12-30","USD","7.0149"
"2025-12-30","GBP","9.4643"
"2025-12-30","JPY","0.04483"
"2025-12-31","RMB","1"
"2025-12-31","JPY","0.04491"
"2025-12-31","GBP","9.4662"
"2025-12-31","USD","7.0166"
"2025-12-31","EUR","8.2583"
"2025-12-31","HKD","0.9027"
"2025-12-31","RUB","0.0907"
"2025-12-31","CZK","0.3406"
"2025-12-31","CNY","1"
"2025-12-31","PLN","1.9531"
"2026-01-01","RMB","1"
"2026-01-01","CZK","0.3399"
"2026-01-01","CNY","1"
"2026-01-01","PLN","1.9496"
"2026-01-01","JPY","0.04483"
"2026-01-01","GBP","9.4412"
"2026-01-01","USD","7.0066"
"2026-01-01","EUR","8.2346"
"2026-01-01","HKD","0.9005"
"2026-01-01","RUB","0.0895"
"2026-01-02","RMB","1"
"2026-01-02","CZK","0.3392"
"2026-01-02","CNY","1"
"2026-01-02","PLN","1.9477"
"2026-01-02","JPY","0.04466"
"2026-01-02","GBP","9.4173"
"2026-01-02","USD","7.0009"
"2026-01-02","EUR","8.2152"
"2026-01-02","HKD","0.8994"
"2026-01-02","RUB","0.0881"
"2026-01-03","RMB","1"
"2026-01-03","CZK","0.3392"
"2026-01-03","CNY","1"
"2026-01-03","PLN","1.9492"
"2026-01-03","JPY","0.0446"
"2026-01-03","GBP","9.4155"
"2026-01-03","USD","6.9974"
"2026-01-03","EUR","8.2136"
"2026-01-03","HKD","0.8987"
"2026-01-03","RUB","0.0881"
"2026-01-04","RMB","1"
"2026-01-04","CZK","0.3392"
"2026-01-04","CNY","1"
"2026-01-04","PLN","1.9491"
"2026-01-04","JPY","0.04462"
"2026-01-04","GBP","9.4181"
"2026-01-04","USD","7.0009"
